검색조건
대출기간,2022-01-01 ~ 2022-07-09
성별,전체
연령,20대, 30대
지역,전체
ISBN 부가기호,전체
주제,기술과학
세부주제,기술과학

제공기관 : 국립중앙도서관
데이터 제공일 : 2022-07-10
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"156","트리즈씽킹 =최고의 혁신기업들이 도입한 문제 해결 기법 /TRIZ thinking ","신정호 지음","이트리즈","2017","","9791195050062","03320","507.5","14",
"162","세상을 바꾼 기술 기술을 만든 사회 ","김명진 지음","궁리","2019","","9788958206200","03400","509","13",
"162","앗! 이런 발명가 와! 저런 발명품 ","글쓴이: 박주혜 ;그린이: 임혜경","동아사이언스","2013","16","9788962861303","74400","507.5","13",
"162","기술철학 개요 :새로운 관점에서 본 문화 생성사 ","지은이: 에른스트 카프 ;옮긴이: 조창오","그린비","2021","","9788976826732","93160","501","13",
"162","나 잡아 봐라!","고지혜 글;안은진 그림","","","21","9791128212147","","508","13",
"162","내 손 대단하지?","고지혜 글;최미란 그림","","","22","9791128212154","","508","13",
"162","여기 누가 살지?","조은수 글;이광익 그림","","","23","9791128212161","","508","13",
"162","레벨업 카카오프렌즈 :발명과 발견 ","글: 빛나 ;그림: 최우빈","대원씨아이","2021","","9791136266866","74030","507.5","13",
"162","뒷간 외계인의 지구 처방전 ","글: 서지원 ;사진: shutterstock","루크하우스","2014","","9791155680445","73500","500","13",
"162","앗! 이런 발명가 와! 저런 발명품 :다이너마이트 피해는 노벨의 탓일까? ","글쓴이: 박주혜 ;그린이: 임혜경","동아엠앤비","2020","16","9791163632566","74400","507.5","13",
"162","우리는 지금 미래를 걷고 있습니다 :인문학과 함께하는 미래과학 산책 ","김정민 지음","우리학교","2018","","9791187050674","43500","500","13",
"172","Why? 발명·발견 ","글·그림: 김민재","예림당","2019","","9788930237161","74080","507.5","12",
"172","우리 주변의 대단한 기술 대백과 :넓고 얕은 대단한 과학기술지식 ","와쿠이 요시유키,이영란 옮김","BM성안당","2019","","9788931587739","03400","502","12",
"172","아하! 그땐 이런 과학기술이 있었군요 ","지호진 글 ;이혁 그림","김영사","2009","7","9788934933731","73910","500","12",
"172","발명, 신화를 만나다","유다정 글;오승민 그림","창비","2006","","9788936445461","73900","507","12",
"172","첨단X유산 :역사와 과학을 꿰는 교차 상상력 ","지은이: 강제훈,허준","동아시아","2021","","9788962623611","03910","509","12",
"172","How:세상을 바꾼 100가지 공학기술","글·그림: 김영훈","한겨레출판","2006","1","9788984312029","77500","500","12",
"172","색방귀를 뿌웅!","고지혜 글;김유대 그림","","","219","9791128212321","","508","12",
"172","어린이를 위한 따뜻한 과학, 적정 기술 ","글: 이아연 ;그림: 박선하","팜파스","2017","6","9791170261681","73500","500","12",
"172","상상 이상 미래 세상 :읽기만 해도 과학이 쉬워지는 IT 특허 동화 ","편석준 지음","레드우드","2021","","9791187705314","43500","502","12",
"172","번개 맞은 콩콩이 ","글: 아이글터 ;그림: Zuni","로보타","c2013","4","9791195123841","74810","500","12",
"172","앗! 놀이 공원이 위험해요 ","글: 아이글터 ;그림: Zuni","로보타","c2013","7","9791195123872","74810","500","12",
"183","(발명이 술술) 호기심왕 ","베스트라이프 글 ;김정겸 그림","효리원","2013","","9788928102525","63400","507.5","11",
"183","역사를 수놓은 발명 250가지 :발명가들이 '유레카'를 외친 순간 인간의 삶은 달라지기 시작했다! ","토머스 J. 크로웰 지음 ;박우정 옮김","현암사","2011","","9788932315690","03900","507.5","11",
"183","(제2의 인간) 로봇","김선희 글;최상훈 그림","김영사","2006","1","9788934922506","73560","508","11",
"183","뇌과학으로 행성을 구하라! ","김병철 글 ;김문식 그림","김영사","2014","8","9788934967842","77510","500","11",
"183","20세기 기술의 문화사 :핵, 우주, 인공지능, 생명공학으로 본 야누스의 과학기술 ","김명진 지음","궁리","2018","","9788958205210","93400","509","11",
"183","아낌없이 주는 나무 :나무가 공책이 되기까지 ","안 소피 보만 글 ;이재현 옮김","푸른숲","2008","1","9788971846087","74400","500","11",
"183","자연에서 배우는 발명의 기술 :어린이를 위한 생체 공학 ","지그리트 벨처 지음 ;전대호 옮김","논장","2015","","9788984142336","73500","507.5","11",
"183","(우리 집 구석구석) 숨은 과학을 찾아라 :수돗물, 도시가스, 전기, 전화, 이메일이 우리 집에 오기까지 ","오윤정 글 ;민은정 그림","토토북","2009","17","9788990611758","74400","500","11",
"183","공학하는 여자들 ","손소영,김정선 지음","메디치미디어","2017","","9791157061068","03400","504","11",
"183","어린이 토론학교 :틀려도 괜찮아, 네 생각을 말해 봐 ","글: 김지은,그림: 김현영","우리학교","2016","1","9791187050049","74500","500","11",
"183","뚱이와 나쁜 공룡 코코 ","글: 아이글터 ;그림: Zuni","로보타","c2013","2","9791195123827","74810","500","11",
"183","로봇 만들기 1등 ","글: 아이글터 ;그림: Zuni","로보타","c2013","8","9791195123889","74810","500","11",
"195","Why? 표준 과학 ","글: 조영선 ;그림: 이영호","예림당","2019","","9788930237697","74080","502","10",
"195","뇌과학으로 행성을 구하라! ","김병철 글 ;김문식 그림","김영사","2014","","9788934967842","77510","500","10",
"195","로봇과 함께하는 세상 ","글: 소피 블리트만 ;옮긴이: 권지현","김영사","2021","2","9788934983545","","500","10",
"195","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937838385","77400","507.5","10",
"195","집짓기 ","글: 강영환 ;그림: 홍성찬","보림출판사","2008","","9788943302146","67540","500","10",
"195","예술을 꿀꺽 삼킨 과학 :과학과 예술의 융합을 강조하는 STEAM 교육의 필독서! ","김문제,송선경 지음","살림출판사","2012","","9788952219022","43500","500","10",
"195","(세계를 바꾸는) 착한 기술 이야기 ","글: 유영선 ;정인석","북멘토","2013","","9788963190945","73500","500","10",
"195","위대한 발명품이 나를 울려요","햇살과 나무꾼 지음","사계절출판사","1999","","9788971966075","73400","507.5","10",
"195","(창의적 인재로 키워 주는) 발명품 대회 도전하기 ","김영산,에스더 그림","명진출판","2014","","9788976776945","63400","507.5","10",
"195","시민을 위한 테크놀로지 가이드 :더 나은 미래로 향하는 기술비평 ","지은이: 이영준,홍성욱","반비","2017","","9788983718211","93300","501","10",
"195","특허 아이디어 사용설명서 :특허필드전문가의 특허 사용 권장기 ","강민석 지음","느낌이있는책","2015","","9788997336913","03320","502.9","10",
"195","위대한 발명 ","글: 요주아 도우글라스 ;옮김: 최재숙","이퍼블릭","2013","13","9791155090640","74800","507.5","10",
"195","창조의 탄생 :창조, 발명, 발견 뒤에 숨겨진 이야기 ","케빈 애슈턴 지음 ;이은경 옮김","북라이프","2015","","9791185459257","03300","509","10",
"195","과학자도 모르는 위험한 과학기술 :실험물리학자가 던지는 기술과 문명에 대한 대담하고 유쾌한 질문 ","피터 타운센드 지음 ;김종명 옮김","동아엠앤비","2018","","9791188704323","03400","502","10",
"195","특허는 전략이다 :사업성공을 위한 변리사의 흥미진진한 지식재산권 이야기 ","신무연 지음","지식공방","2017","","9791195098286","03320","502.9","10",
"195","로봇 병원에서 만난 포비 ","글: 아이글터 ;그림: Zuni","로보타","c2013","5","9791195123858","74810","500","10",
"195","놀이 공원에서 배우는 에너지 ","글: 아이글터 ;그림: Zuni","로보타","c2013","6","9791195123865","74810","500","10",
"195","신나는 환경 로봇 캠프 ","글: 아이글터 ;그림: Zuni","로보타","c2013","9","9791195123896","74810","500","10",
"213","기술철학 입문 ","알프레트 노르트만 지음 ;조창오 옮김","서광사","2021","","9788930623834","93160","501","9",
"213","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937899256","77400","507.5","9",
"213","시몽동의 기술철학 :포스트휴먼 사회를 위한 청사진 ","김재희 지음","아카넷","2017","","9788957335352","94300","501","9",
"213","(재미있는) 발명 이야기 ","글: 허정림 ;장유정","가나문화콘텐츠","2013","9","9788957365847","74500","507.5","9",
"213","앗! 이런 발명가 와! 저런 발명품 ","글쓴이: 박주혜 ;그린이: 임혜경","동아사이언스","2013","","9788962861303","74400","507.5","9",
"213","발명·발견 꼬리잡기 101 ","글: 한태현 ;그림: 송영훈","북멘토","2019","4","9788963193397","73500","507.5","9",
"213","(똑똑한 500가지) 호기심 과학","앤 루니 글 ;정미현 옮김","북멘토","2021","1","9788963194202","73500","507.5","9",
"213","(똑똑한 500가지) 호기심 과학","앤 루니 글 ;정미현 옮김","북멘토","2021","2","9788963194202","73500","507.5","9",
"213","4차 산업혁명 ","글쓴이: 사이먼 로저스 ;옮긴이: 정희경","국민출판","2017","","9788981653279","74400","500","9",
"213","특허 사용설명서 :특허출원, 관리, 분쟁 협상까지 기업 특허 전략의 모든 것 ","최성규 지음","라온북","2017","","9791155322581","13320","502.9","9",
"213","발명으로 바다를 구할 테야! :미세 플라스틱 탐지 장치를 만든 열두 살 발명가 안나 두 ","글: 안나 두 ;옮김: 송미영","초록개구리","2021","7","9791157821068","74840","507.5","9",
"213","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9791164136964","77400","507.5","9",
"213","티로야, 원자력 발전소를 구해줘! ","글: 아이글터 ;그림: Zuni","로보타","c2013","10","9791185445007","74810","500","9",
"213","(자연에서 배우는) 공학 이야기 ","소지현,이수진 그림","리잼","2017","","9791187643470","74500","500","9",
"213","발명을 부탁해 :4차 산업혁명 인재를 위한 발명 교과서 ","이승택,하헌목 지음","꿈결","2020","","9791188260782","73500","507.5","9",
"228","난 재주 많은 백호 로더","케이트 맥멀런 글 ;짐 맥멀런 그림 ;홍연미 옮김","","","2","9788901234694","","508","8",
"228","아하! 그땐 이런 과학기술이 있었군요 ","지호진 글 ;이혁 그림","김영사","2009","","9788934933731","73910","500","8",
"228","(열려라) 지하도시 ","원작: 김문겸 ;그림: 서석근","김영사","2011","2","9788934950837","03560","500","8",
"228","(위험천만) 생명공학 실험실 ","박태현 원작 ;이영호 그림","김영사","2012","","9788934955221","77500","500","8",
"228","(위험천만) 생명공학 실험실 ","박태현 원작 ;이영호 그림","김영사","2012","4","9788934955221","77500","500","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937857379","77400","507.5","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937883293","77400","507.5","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937884993","77400","507.5","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937899027","77400","507.5","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937899218","77400","507.5","8",
"228","전쟁이 발명한 과학기술의 역사 ","도현신 지음","시대의창","2019","","9788959406807","03900","509","8",
"228","첨단 기술 :천둥번개가 디지털 세계로 이어지기까지 ","지은이: 톰 잭슨 ;옮긴이: 이충호","다림","2018","2","9788961771658","74500","509","8",
"228","욕망하는 테크놀로지 :과학기술학자들 ‘기술’을 성찰하다 ","이상욱,홍성욱 지음","동아시아","2009","","9788962620092","03400","500","8",
"228","슝슝 콧구멍을 알려 줘","이재훈","","2014","","9788963833309","74800","508","8",
"228","(교과서에서도 안 알려 주는 사물의 역사) 누가 처음 시작했을까? ","글: 이향안 ;그림: 민재희","밝은미래","2011","","9788965460428","73300","507","8",
"228","어떻게 먹을까?","하늘땅 글;윤봉선 그림","","","14","9791128212178","","508","8",
"228","레벨업 카카오프렌즈 :발명과 발견 ","글: 빛나 ;그림: 최우빈","대원씨아이","2021","11","9791136266866","74030","507.5","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9791162337479","77400","507.5","8",
"228","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9791164131662","77400","507.5","8",
"228","함정에 빠진 티로 ","글: 아이글터 ;그림: Zuni","로보타","c2013","11","9791185445014","74810","500","8",
"228","어린이 토론학교 :틀려도 괜찮아, 네 생각을 말해 봐 ","글: 김지은,그림: 김현영","우리학교","2016","","9791187050049","74500","500","8",
"228","생각하는 즐거움 :프로방스의 엔지니어가 전하는 지속가능한 인생 전략 ","전창훈 지음","레드우드","2019","","9791187705130","03300","504","8",
"250","기발한 발명책 :우리가 사는 세상을 바꾼 특별한 발명들! ","글쓴이: 트레이시 터너,정수연","웅진씽크빅","2011","","9788901113463","73030","507.5","7",
"250","편리한 자동차 세상:자동차 공학","전광민,맹성준 지음","랜덤하우스코리아","2007","","9788925513195","74530","500","7",
"250","Why? 발명·발견 ","글·만화: 김민재","예림당","2011","","9788930202459","74500","507","7",
"250","즐거운 메이커 놀이 활동 :상상하고, 만들고, 공유하라 ","저자: 홍지연","영진닷컴","2019","","9788931460179","94000","507","7",
"250","로봇과 함께하는 세상 ","글: 소피 블리트만 ;옮긴이: 권지현","김영사","2021","9","9788934949305","74500","500","7",
"250","(기상천외) 날씨 조작단 ","기상조절연구그룹 원작 ;이영호 그림","김영사","2012","5","9788934956945","77500","500","7",
"250","(마르지 않는 꿈의 연료) 신재생에너지 ","손재익,이영호 그림","김영사","2012","6","9788934958758","77500","500","7",
"250","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937883323","77400","507.5","7",
"250","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937884962","77400","507.5","7",
"250","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","07","9788937884962","77400","507.5","7",
"250","로봇 다빈치, 꿈을 설계하다 :데니스 홍과 함께 나누는 꿈 이야기 ","데니스 홍 지음","샘터사","2013","","9788946418370","03810","504","7",
"250","낡고 오래된 것들의 세계사 :석탄, 자전거, 콘돔으로 보는 20세기 기술사 ","데이비드 에저턴 지음 ;박민아 옮김","휴머니스트 출판그룹","2015","","9788958627470","03500","509","7",
"250","(역사를 만든) 발명의 힘 ","베로니크 코르지베 글 ;이충호 옮김","다림","2013","","9788961770750","74500","507.5","7",
"250","눈이 좋은 눈뿅뿅","박영지","","2014","","9788963833262","74800","508","7",
"250","기술과 문명 ","루이스 멈퍼드 지음 ;문종만 옮김","책세상","2013","","9788970138497","03900","509","7",
"250","현대 기술·미디어 철학의 갈래들 ","이광석,오경미 지음","그린비","2016","","9788976827968","03500","501","7",
"250","뫼비우스의 띠 :수학과 예술을 잇는 마법의 고리 ","지은이: 클리퍼드 픽오버 ;옮긴이: 노태복","사이언스북스","2011","","9788983712998","03410","509","7",
"250","(지구를 위한) 발명 이야기 ","캐서린 바,신동경 옮김","너머학교","2021","2","9788994407876","74400","507.5","7",
"250","나 잡아 봐라!","고지혜 글;안은진 그림","","","11","9791128212147","","508","7",
"250","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9791162334041","77400","507.5","7",
"250","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9791162339176","77400","507.5","7",
"250","(퀴즈!) 과학상식 :발명 발견 ","도기성 지음","글송이","2015","","9791170181743","74400","507.5","7",
"250","발명 콘서트 :기계의작동원리를 보면 발명이 보인다 ","스티브 파커 지음 ;공민희 옮김","베이직북스","2017","","9791185160924","13500","507.5","7",
"250","티로야, 안녕! ","글: 아이글터 ;그림: Zuni","로보타","c2013","12","9791185445021","74810","500","7",
"250","미래에서 온 티로 ","글: 아이글터 ;그림: Zuni","로보타","c2013","1","9791195123810","74810","500","7",
"250","로봇 박물관에 놀러 갔어요 ","글: 아이글터 ;그림: Zuni","로보타","c2013","","9791195123834","74810","500","7",
"250","변리사 :새로운 이야기 ","저자: 특허법인임앤정,정우성","이소노미아 엘엘씨","2017","","9791196225308","03060","502.9","7",
"250","(10대를 위한) 적정기술 콘서트 :더 나은 사회를 만드는 지속가능한 과학기술 ","지은이: 장수영,김세정","7분의언덕","2021","","9791197704802","43500","500","7",
"278","(달콤한 에너지) 설탕","클로드 콩베,곽노경 옮김","김영사","2007","3","9788934925828","73560","508","6",
"278","(꿈꾸는) 유비쿼터스 세상 ","하원규,류수형 그림","김영사","2011","3","9788934955214","77560","500","6",
"278","(마르지 않는 꿈의 연료) 신재생에너지 ","손재익,이영호 그림","김영사","2012","","9788934958758","77500","500","6",
"278","(날아라) 우주공학단 ","채연석 원작 및 감수 ;서혁 그림","김영사","2013","7","9788934962953","77500","500","6",
"278","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937838392","77400","507.5","6",
"278","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937883309","77400","507.5","6",
"278","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937883316","77400","507.5","6",
"278","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","08","9788937884993","77400","507.5","6",
"278","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937899225","77400","507.5","6",
"278","(재미있는) 발명 이야기","글: 허정림;장유정","가나출판사","2007","","9788957363812","74500","507","6",
"278","(KBS 과학다큐멘터리) 과학카페 =Science cafe","KBS <과학카페> 제작팀 지음 ;김형자 구성","위즈덤하우스","2008","1","9788959133420","03400","500","6",
"278","(꼬리에 꼬리를 무는 지식 여행) 교통수단 :뜨거운 용암이 드론으로 이어지기까지 ","톰 잭슨 글 ;이섬민 옮김","다림","2018","","9788961771610","74500","509","6",
"278","첨단 기술 :천둥번개가 디지털 세계로 이어지기까지 ","지은이: 톰 잭슨 ;옮긴이: 이충호","다림","2018","","9788961771658","74500","509","6",
"278","그래서 이런 발명품이 생겼대요 :세상을 바꾼 놀라운 발명 이야기 ","글: 우리누리 ;그림: 이창우","길벗스쿨","2014","2","9788962227253","73500","507.5","6",
"278","(세계사를 바꾼) 놀라운 아이디어의 세계 =What's the big idea? ","글: 윤소영 ;그림: 정현희","거인","2015","","9788963791166","73400","507.5","6",
"278","레옹과 발명 이야기 ","아니 그루비 지음 ;김성희 옮김","진선출판사","2012","","9788972217428","74000","507.5","6",
"278","인류사를 가로지른 스마트한 발명들 50 :불, 바퀴, 수학, 컨베이어벨트… 이 놀라운 발상들은 우리 삶을 어떻게 바꾸었나 ","알프리트 슈미츠 지음 ;송소민 옮김","서해문집","2014","","9788974836641","03900","507.5","6",
"278","뉴 로맨틱 사이보그 :낭만주의, 정보기술, 기계의 종말 ","마크 코켈버그 지음 ;최영호 옮김","컬처북스","2022","","9788992074797","93120","501","6",
"278","발명 콘서트 :아날로그에서 디지털까지 ","스티브 파커 지음 ;공민희 옮김","베이직북스","2013","","9788993279634","13500","507.5","6",
"278","(나도 될 수 있다!) 만능 발명가 ","애나 클레이본 글 ;이계순 옮김","별숲","2020","2","9788997798971","74500","507.5","6",
"278","내 손 대단하지?","고지혜 글;최미란 그림","","","12","9791128212154","","508","6",
"278","(도티&잠뜰)냉동 인간","이람이 지음;최대식 그림","","","16","9791133440666","","508","6",
"278","꿈꾸는 과학자","김경희글/ 김진아그림","","2016","49","9791157020218","77400","508","6",
"278","메가테크 2050 :이코노미스트 미래 기술 보고서 ","이코노미스트,홍성완 옮김","한즈미디어","2017","","9791160071214","13320","501","6",
"278","문제가 문제다 :문제 속에 숨어 있는 솔루션 ","한유신 지음","KSAM(한국표준협회미디어)","2019","","9791160100358","93500","507.5","6",
"278","(지식재산 창출·활용을 위한) 발명과 특허 =Creation and utilization of invention and patent ","홍정표 지음","Infinity Books","2018","","9791185578385","93000","502.9","6",
"278","세상을 바꾼 작은 우연들 :우연히 탄생한 세기의 발명품 50가지 이야기 ","마리 노엘 샤를 지음 ;김성희 옮김","Willcompany(윌컴퍼니)","2014","","9791185676043","03400","507.5","6",
"278","(어린이를 위한) 발명과 발견 교과서 ","스티브 파커 글 ;천미나 옮김","책과콩나무","2015","","9791186490051","73500","507.5","6",
"278","투모로우랜드 :공상을 현실로 만드는 위대한 여정 ","스티븐 코틀러 지음 ;임창환 옮김","MID(엠아이디)","2018","","9791187601784","03500","502","6",
"278","미래에서 온 티로 ","글: 아이글터 ;그림: Zuni","로보타","c2013","","9791195123810","74810","500","6",
"308","작지만 위대한 미생물 세상 :미생물 공학 ","이상엽 지음","랜덤하우스코리아","2008","4","9788925508627","74530","500","5",
"308","깜짝! 아이디어","게리 베일리 (지은이), 스티브 보울터, 잰 스미스 (그림), 홍지택 (옮긴이), 이인식 (감수)","랜덤하우스코리아","2007","5","9788925509143","74500","507","5",
"308","(쓸모 있는 자원) 쓰레기 ","한미경 글 ;배정식 그림","김영사","2008","7","9788934930440","73530","508","5",
"308","(열려라) 지하도시 ","원작: 김문겸 ;그림: 서석근","김영사","2011","","9788934950837","03560","500","5",
"308","(기상천외) 날씨 조작단 ","기상조절연구그룹 원작 ;이영호 그림","김영사","2012","","9788934956945","77500","500","5",
"308","(날아라) 우주공학단 ","채연석 원작 및 감수 ;서혁 그림","김영사","2013","","9788934962953","77500","500","5",
"308","자연에서 배우는 청색기술 =Nature's blue technology ","기획: 이인식","김영사","2013","","9788934963332","03500","501","5",
"308","철학, 과학 기술에 말을 걸다 ","이상헌 지음 ;마이자 그림","김영사","2014","","9788934966425","43500","500","5",
"308","로봇과 함께하는 세상 ","글: 소피 블리트만 ;옮긴이: 권지현","김영사","2021","1","9788934983545","","500","5",
"308","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937838378","77400","507.5","5",
"308","옷감짜기","김경옥 글;정진희 [공]그림","보림","1996","","9788943302153","67580","500","5",
"308","옷감짜기","김경옥 글;정진희 [공]그림","보림","1996","3","9788943302153","67580","500","5",
"308","기술의 역사 :뗀석기에서 유전자 재조합까지 ","지은이: 송성수","살림출판사","2009","356","9788952210937","04080","509","5",
"308","불확실한 시대의 과학 읽기 :과학과 사회를 관통하는 생각의 힘을 찾다! ","김동광,한재각 지음","궁리","2017","","9788958204367","03400","504","5",
"308","(기술선생님이 들려주는) 궁금한 건설 기술의 세계 :이공계 진로를 꿈꾸는 세상의 모든 청소년을 위한 책 ","오정훈,이동국 지음","삼양미디어","2016","2","9788958973157","44500","500","5",
"308","기술사 합격 노하우 ","이춘호 지음","에세이퍼블리싱","2011","","9788960235144","13500","500","5",
"308","죽기 전에 꼭 알아야 할 세상을 바꾼 발명품 1001 ","잭 첼로너 책임편집 ;이민희 옮김","마로니에북스","2010","","9788960531697","14910","507.5","5",
"308","특허실무지식","지은이: 정우성","에이콘출판","2017","1","9788960779235","94360","502.9","5",
"308","(교과서에서도 안 알려 주는 사물의 역사) 누가 처음 시작했을까? ","글: 이향안 ;그림: 민재희","밝은미래","2011","3","9788965460428","73300","507","5",
"308","(카이스트 한동수 교수의) 특허 무한도전 ","한동수 지음","흐름출판","2013","","9788965960829","13320","502.9","5",
"308","과학자들의 돈 버는 아이디어 :과학과 경영의 통섭 ","이종호 지음","사과나무","2012","","9788967260002","03320","507.5","5",
"308","(발명왕들의 기발한) 발명 이야기 ","글·그림: 백명식","가문비","2018","14","9788969021830","73400","507.5","5",
"308","아낌없이 주는 나무 :나무가 공책이 되기까지 ","안 소피 보만 글 ;이재현 옮김","푸른숲","2008","","9788971846087","74400","500","5",
"308","작지만 단단한 꿈 씨앗 :씨앗이 열매가 되기까지 ","안 소피 보만 글 ;이재현 옮김","푸른숲","2008","","9788971846100","74400","500","5",
"308","발명가 Mr.코닥 :조지 이스트먼, 세상에 카메라를 선물하다! ","지은이: 모니카 쿨링 ;옮긴이: 김선희","달과소","2015","","9788991223639","73990","507.5","5",
"308","(과학자를 꿈꾸는 어린이가 꼭 봐야 할) 미래 과학","글쓴이: 피터 켄트 ;옮긴이: 전대호","코리아닷컴","2010","","9788992758697","64080","500","5",
"308","아이디어 레시피 :TRIZ에 의한 논리적 문제해결 ","구와하라 마사히로 지음 ;KMAC 옮김","KMAC","2010","","9788993354232","13320","507","5",
"308","특허 부자들 :특허를 가진 자가 미래의 부를 지배한다! ","전기억,김종선 지음","타커스","2013","","9788998658014","03320","502.9","5",
"308","여기 누가 살지?","조은수 글;이광익 그림","","","13","9791128212161","","508","5",
"308","지구를 구하는 발명책 :기발한 아이디어로 희망을 주는 착한 발명품 이야기 ","유다정 지음 ;김소희 그림","봄나무","2017","3","9791156131137","73500","507.5","5",
"308","비즈니스와 특허 포트폴리오 ","한규남 지음","북랩","2021","","9791165396879","03320","502.9","5",
"308","어린이 토론학교 :틀려도 괜찮아, 네 생각을 말해 봐 ","글: 김지은,그림: 김현영","우리학교","2016","3","9791187050049","74500","500","5",
"308","하루 동안 기술자 되어 보기 :아침부터 저녁까지 생활 속 기술을 찾아다니는 STEM 수업 ","낸시 딕맨 지음 ;서지희 옮김","더숲","2021","3","9791190357746","74400","500","5",
"308","뚱이와 나쁜 공룡 코코 ","글: 아이글터 ;그림: Zuni","로보타","c2013","","9791195123827","74810","500","5",
"308","앗! 놀이 공원이 위험해요 ","글: 아이글터 ;그림: Zuni","로보타","c2013","","9791195123872","74810","500","5",
"343","깜짝! 아이디어","게리 베일리 (지은이), 스티브 보울터, 잰 스미스 (그림), 홍지택 (옮긴이), 이인식 (감수)","랜덤하우스코리아","2007","1","9788925509105","74500","507","4",
"343","깜짝! 아이디어","게리 베일리 (지은이), 스티브 보울터, 잰 스미스 (그림), 홍지택 (옮긴이), 이인식 (감수)","랜덤하우스코리아","2007","2","9788925509112","74500","507","4",
"343","깜짝! 아이디어","게리 베일리 (지은이), 스티브 보울터, 잰 스미스 (그림), 홍지택 (옮긴이), 이인식 (감수)","랜덤하우스코리아","2007","4","9788925509136","74500","507","4",
"343","(처음 읽는) 미래과학 교과서","박태현","김영사","2006-2007","3","9788934921868","03500","500","4",
"343","(미생물의 신비) 발효","김정 글;장정오 그림","김영사","2007","","9788934926245","73560","508","4",
"343","(미생물의 신비) 발효","김정 글;장정오 그림","김영사","2007","4","9788934926245","73560","508","4",
"343","(위험천만) 생명공학 실험실 ","박태현 원작 ;이영호 그림","김영사","2012","2","9788934936893","03560","500","4",
"343","(꿈꾸는) 유비쿼터스 세상 ","하원규,류수형 그림","김영사","2011","","9788934955214","77560","500","4",
"343","포크는 왜 네 갈퀴를 달게 되었나 ","지은이: 헨리 페트로스키 ;옮긴이: 백이호","김영사","2014","","9788934966500","03500","509","4",
"343","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","02","9788937883293","77400","507.5","4",
"343","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","4","9788937883293","77400","507.5","4",
"343","내일은 발명왕 :본격 대결 과학발명 만화","글: 곰돌이 co. ;그림: 홍종현","Mirae N 아이세움","2011","","9788937884931","77400","507.5","4",
